id_imovel,inscricao_imobiliaria,tipo,bairro,area_m2,valor_venal,iptu_lancado,iptu_pago,isencao,inadimplente,ultima_atualizacao_cadastral
12245,SV012245,Residencial,Catiapoa,106.0,289819.62,2318.56,2318.56,0,0,2023-05-15
12246,SV012246,Residencial,Vila São Jorge,269.4,743874.36,5950.99,5950.99,0,0,2025-12-19
12247,SV012247,Comercial,Parque Bitaru,338.6,1314518.8,15774.23,15774.23,0,0,2025-01-29
12248,SV012248,Residencial,Parque Bitaru,281.3,829771.26,6638.17,6638.17,0,0,2019-09-06
12249,SV012249,Residencial,Alto da Boa Vista,108.0,442302.96,3538.42,3538.42,0,0,2025-12-03
12250,SV012250,Residencial,Vila São Jorge,109.7,328520.05,2628.16,2628.16,0,0,2025-12-08
12251,SV012251,Comercial,Ilha Porchat,452.1,2991748.49,35900.98,35900.98,0,0,2021-04-13
12252,SV012252,Comercial,Centro,109.6,741371.99,8896.46,8896.46,0,0,2022-05-16
12253,SV012253,Residencial,Porto Grande,103.6,373982.46,2991.86,2991.86,0,0,2021-01-22
12254,SV012254,Residencial,Vila Nova,161.4,449881.53,3599.05,0.0,0,1,2024-11-05
12255,SV012255,Terreno,Centro,113.0,150074.85,3001.5,0.0,0,1,2022-07-26
12256,SV012256,Residencial,Jardim Rio Branco,157.1,423256.03,3386.05,0.0,0,1,2022-07-28
12257,SV012257,Comercial,Glória,355.4,1615163.83,19381.97,19381.97,0,0,2025-07-20
12258,SV012258,Residencial,Vila Bocaina,66.7,183498.6,1467.99,1467.99,0,0,2024-12-06
12259,SV012259,Residencial,Parque Bitaru,106.6,328753.92,2630.03,0.0,0,1,2018-11-10
12260,SV012260,Residencial,Glória,332.5,1025071.8,8200.57,0.0,0,1,2022-08-13
12261,SV012261,Terreno,Alto da Boa Vista,146.6,191344.06,3826.88,3826.88,0,0,2022-05-01
12262,SV012262,Residencial,Jardim Rio Branco,66.1,191988.12,1535.9,1535.9,0,0,2025-06-06
12263,SV012263,Industrial,Vila Bocaina,21.8,79569.85,954.84,954.84,0,0,2024-10-19
12264,SV012264,Comercial,Alto da Boa Vista,63.6,348903.01,4186.84,4186.84,0,0,2023-06-25
12265,SV012265,Terreno,Centro,185.8,242860.31,4857.21,4857.21,0,0,2023-11-27
12266,SV012266,Residencial,Vila Nova,147.0,378553.73,3028.43,3028.43,0,0,2025-06-11
12267,SV012267,Residencial,Esplanada dos Barreiros,167.4,417947.73,3343.58,3343.58,0,0,2022-04-06
12268,SV012268,Industrial,Vila Bocaina,64.8,229982.21,2759.79,2759.79,0,0,2019-01-28
12269,SV012269,Residencial,Ilha Porchat,254.3,1186887.41,9495.1,9495.1,0,0,2024-10-15
12270,SV012270,Comercial,Ilha Porchat,294.2,2178373.71,26140.48,26140.48,0,0,2021-03-13
12271,SV012271,Residencial,Cidade Nautica,85.7,288024.98,2304.2,2304.2,0,0,2020-03-19
12272,SV012272,Terreno,Vila Margarida,145.4,114178.73,2283.57,0.0,0,1,2022-07-12
12273,SV012273,Comercial,Porto Grande,251.1,1419652.67,17035.83,17035.83,0,0,2025-10-14
12274,SV012274,Residencial,Centro,60.9,235147.91,1881.18,1881.18,0,0,2022-01-16
12275,SV012275,Industrial,Alto da Boa Vista,83.7,311197.2,3734.37,3734.37,0,0,2025-12-20
12276,SV012276,Terreno,Vila Margarida,78.9,61340.56,1226.81,0.0,0,1,2023-03-15
12277,SV012277,Residencial,Centro,67.6,237350.08,1898.8,1898.8,0,0,2021-01-13
12278,SV012278,Comercial,Alto da Boa Vista,128.3,812763.83,9753.17,9753.17,0,0,2023-06-04
12279,SV012279,Residencial,Vila Margarida,89.3,259569.23,2076.55,2076.55,0,0,2019-11-25
12280,SV012280,Residencial,Glória,95.0,264243.1,2113.94,2113.94,0,0,2023-02-24
12281,SV012281,Residencial,Parque Bitaru,56.6,168946.67,1351.57,1351.57,0,0,2021-06-30
12282,SV012282,Terreno,Glória,72.7,73604.75,1472.1,0.0,0,1,2024-09-20
12283,SV012283,Comercial,Japuí,72.5,294587.91,3535.05,3535.05,0,0,2020-05-07
12284,SV012284,Residencial,Porto Grande,88.4,297160.21,2377.28,2377.28,0,0,2023-06-01
12285,SV012285,Residencial,Vila Bocaina,236.3,706409.82,5651.28,5651.28,0,0,2019-01-03
12286,SV012286,Industrial,Vila Bocaina,43.0,139093.29,1669.12,1669.12,0,0,2021-10-19
12287,SV012287,Residencial,Vila Bocaina,111.6,348312.01,2786.5,2786.5,0,0,2019-07-13
12288,SV012288,Residencial,Catiapoa,158.0,482472.23,3859.78,3859.78,0,0,2024-10-23
12289,SV012289,Residencial,Vila Nova,78.5,223032.99,1784.26,1784.26,0,0,2021-10-23
12290,SV012290,Residencial,Vila São Jorge,199.6,596800.1,4774.4,4774.4,0,0,2021-01-20
12291,SV012291,Residencial,Porto Grande,90.8,347052.75,2776.42,2776.42,0,0,2023-12-28
12292,SV012292,Residencial,Vila Nova,181.3,481401.68,3851.21,3851.21,0,0,2020-04-15
12293,SV012293,Terreno,Porto Grande,28.5,28403.01,568.06,568.06,0,0,2019-07-06
12294,SV012294,Residencial,Cidade Nautica,156.1,594179.47,4753.44,4753.44,0,0,2025-12-19
12295,SV012295,Residencial,Alto da Boa Vista,93.1,388875.18,3111.0,3111.0,0,0,2025-12-08
12296,SV012296,Residencial,Jardim Rio Branco,172.7,495025.84,3960.21,0.0,0,1,2019-12-15
12297,SV012297,Industrial,Ilha Porchat,310.0,1530002.66,18360.03,18360.03,0,0,2024-02-11
12298,SV012298,Residencial,Vila São Jorge,217.1,662945.95,5303.57,5303.57,0,0,2024-09-26
12299,SV012299,Residencial,Cidade Nautica,149.1,465476.4,3723.81,3723.81,0,0,2024-01-16
12300,SV012300,Residencial,Jardim Rio Branco,222.1,692283.68,5538.27,5538.27,0,0,2022-09-11
12301,SV012301,Terreno,Vila Nova,46.2,38554.4,771.09,771.09,0,0,2020-09-26
12302,SV012302,Terreno,Jardim Rio Branco,151.8,135665.86,2713.32,2713.32,0,0,2023-06-24
12303,SV012303,Comercial,Japuí,80.5,381636.35,4579.64,4579.64,0,0,2025-06-12
12304,SV012304,Comercial,Cidade Nautica,240.1,1408530.99,16902.37,16902.37,0,0,2020-02-28
12305,SV012305,Terreno,Vila Bocaina,52.6,42965.43,859.31,859.31,0,0,2021-01-06
12306,SV012306,Residencial,Vila Nova,137.1,421701.78,3373.61,3373.61,0,0,2024-08-30
12307,SV012307,Residencial,Alto da Boa Vista,169.3,597334.08,4778.67,4778.67,0,0,2023-07-30
12308,SV012308,Residencial,Parque Bitaru,99.8,251098.89,2008.79,0.0,0,1,2021-03-12
12309,SV012309,Industrial,Cidade Nautica,44.2,171873.6,2062.48,2062.48,0,0,2025-03-21
12310,SV012310,Terreno,Porto Grande,140.7,132839.59,2656.79,2656.79,0,0,2024-03-20
12311,SV012311,Residencial,Ilha Porchat,68.9,325230.13,2601.84,2601.84,0,0,2021-06-23
12312,SV012312,Comercial,Ilha Porchat,143.8,1112570.05,13350.84,13350.84,0,0,2022-11-25
12313,SV012313,Residencial,Alto da Boa Vista,236.3,793063.89,6344.51,6344.51,0,0,2025-11-11
12314,SV012314,Residencial,Catiapoa,361.8,1152773.65,9222.19,9222.19,0,0,2024-01-20
12315,SV012315,Comercial,Jardim Rio Branco,65.3,291300.35,3495.6,3495.6,0,0,2024-07-11
12316,SV012316,Residencial,Porto Grande,246.8,716574.82,5732.6,5732.6,0,0,2021-12-25
12317,SV012317,Residencial,Glória,37.0,116572.33,932.58,932.58,0,0,2023-04-18
12318,SV012318,Residencial,Alto da Boa Vista,64.7,214945.75,1719.57,0.0,0,1,2023-05-17
12319,SV012319,Comercial,Porto Grande,81.1,396976.81,4763.72,4763.72,0,0,2025-07-23
12320,SV012320,Residencial,Vila Nova,83.8,233688.17,1869.51,1869.51,0,0,2025-11-27
12321,SV012321,Residencial,Vila Bocaina,66.6,183893.14,1471.15,1471.15,0,0,2018-08-07
12322,SV012322,Comercial,Centro,136.1,772809.38,9273.71,9273.71,0,0,2025-03-19
12323,SV012323,Residencial,Vila Margarida,234.7,568019.0,4544.15,0.0,0,1,2020-11-08
12324,SV012324,Comercial,Vila Margarida,65.8,311531.29,3738.38,3738.38,0,0,2020-09-28
12325,SV012325,Residencial,Japuí,248.3,673883.33,5391.07,5391.07,0,0,2018-06-13
12326,SV012326,Residencial,Alto da Boa Vista,218.5,892833.12,7142.66,7142.66,0,0,2018-09-23
12327,SV012327,Comercial,Ilha Porchat,72.1,482678.1,5792.14,5792.14,0,0,2019-07-23
12328,SV012328,Residencial,Parque Bitaru,129.7,356988.33,2855.91,2855.91,0,0,2020-11-14
12329,SV012329,Comercial,Cidade Nautica,129.4,650936.52,7811.24,7811.24,0,0,2024-08-27
12330,SV012330,Residencial,Vila Nova,167.5,531075.39,4248.6,4248.6,0,0,2025-11-11
12331,SV012331,Residencial,Porto Grande,58.3,189159.78,1513.28,1513.28,0,0,2019-05-13
12332,SV012332,Residencial,Cidade Nautica,118.9,449398.05,3595.18,0.0,0,1,2020-12-07
12333,SV012333,Comercial,Vila Margarida,205.7,865935.87,10391.23,10391.23,0,0,2026-03-31
12334,SV012334,Residencial,Catiapoa,64.5,198144.3,1585.15,0.0,0,1,2024-08-24
12335,SV012335,Residencial,Vila Bocaina,85.4,244071.58,1952.57,1952.57,0,0,2023-11-22
12336,SV012336,Comercial,Vila Bocaina,167.6,796047.53,9552.57,9552.57,0,0,2022-03-14
12337,SV012337,Residencial,Catiapoa,33.9,96576.87,772.61,772.61,0,0,2025-01-27
12338,SV012338,Residencial,Centro,100.2,350858.37,2806.87,2806.87,0,0,2020-02-03
12339,SV012339,Comercial,Vila Nova,93.7,477498.77,5729.99,5729.99,0,0,2019-03-12
12340,SV012340,Comercial,Catiapoa,112.1,576367.9,6916.41,0.0,0,1,2022-08-06
12341,SV012341,Residencial,Vila Margarida,209.5,570295.0,4562.36,4562.36,0,0,2020-06-06
12342,SV012342,Residencial,Vila São Jorge,21.0,51137.56,409.1,409.1,0,0,2023-04-21
12343,SV012343,Residencial,Jardim Rio Branco,74.7,192639.86,1541.12,1541.12,0,0,2019-09-05
12344,SV012344,Residencial,Vila Bocaina,139.2,406390.43,3251.12,3251.12,0,0,2022-10-04
12345,SV012345,Comercial,Vila Nova,290.7,1232708.03,14792.5,14792.5,0,0,2018-05-19
12346,SV012346,Residencial,Parque Bitaru,78.8,221092.62,1768.74,1768.74,0,0,2025-04-21
12347,SV012347,Residencial,Japuí,107.3,330235.21,2641.88,2641.88,0,0,2021-10-09
12348,SV012348,Residencial,Catiapoa,192.2,581788.32,4654.31,4654.31,0,0,2024-05-24
12349,SV012349,Residencial,Parque Bitaru,77.8,225500.32,1804.0,1804.0,0,0,2021-07-24
12350,SV012350,Comercial,Cidade Nautica,393.7,2385499.92,28626.0,28626.0,0,0,2021-07-11
12351,SV012351,Residencial,Japuí,202.7,645704.14,5165.63,0.0,0,1,2020-10-01
12352,SV012352,Residencial,Esplanada dos Barreiros,82.5,212804.16,1702.43,1702.43,0,0,2019-01-09
12353,SV012353,Residencial,Alto da Boa Vista,251.7,1009488.18,8075.91,8075.91,0,0,2019-03-06
12354,SV012354,Residencial,Esplanada dos Barreiros,124.5,388380.75,3107.05,0.0,0,1,2024-03-13
12355,SV012355,Comercial,Vila Nova,164.5,798823.38,9585.88,9585.88,0,0,2023-01-16
12356,SV012356,Residencial,Cidade Nautica,165.1,563074.92,4504.6,4504.6,0,0,2022-06-10
12357,SV012357,Comercial,Jardim Rio Branco,316.7,1323701.15,15884.41,15884.41,0,0,2023-11-11
12358,SV012358,Residencial,Vila São Jorge,204.2,611716.92,4893.74,4893.74,0,0,2021-03-05
12359,SV012359,Terreno,Esplanada dos Barreiros,94.1,88963.51,1779.27,1779.27,0,0,2024-10-18
12360,SV012360,Comercial,Ilha Porchat,123.8,952486.23,11429.83,11429.83,0,0,2022-07-03
12361,SV012361,Residencial,Esplanada dos Barreiros,54.5,141413.92,1131.31,1131.31,0,0,2020-08-26
12362,SV012362,Residencial,Vila São Jorge,95.1,238433.6,1907.47,1907.47,0,0,2025-06-09
12363,SV012363,Residencial,Vila São Jorge,66.1,171206.72,1369.65,1369.65,0,0,2023-06-23
12364,SV012364,Residencial,Vila Bocaina,153.4,437354.91,3498.84,3498.84,0,0,2018-08-23
12365,SV012365,Residencial,Cidade Nautica,129.3,404594.45,3236.76,3236.76,0,0,2023-09-21
12366,SV012366,Residencial,Vila Margarida,190.9,460253.81,3682.03,3682.03,0,0,2022-01-04
12367,SV012367,Comercial,Parque Bitaru,57.6,242621.08,2911.45,2911.45,0,0,2021-07-08
12368,SV012368,Residencial,Vila Bocaina,185.8,578908.94,4631.27,4631.27,0,0,2026-01-02
12369,SV012369,Industrial,Vila Nova,205.6,748872.73,8986.47,0.0,0,1,2026-04-10
12370,SV012370,Comercial,Cidade Nautica,81.1,495477.66,5945.73,5945.73,0,0,2023-01-19
12371,SV012371,Residencial,Vila Bocaina,69.3,211959.75,1695.68,1695.68,0,0,2021-12-03
12372,SV012372,Residencial,Vila Nova,164.1,409062.12,3272.5,3272.5,0,0,2024-07-02
12373,SV012373,Terreno,Vila Nova,67.9,64385.56,1287.71,1287.71,0,0,2018-12-21
12374,SV012374,Residencial,Porto Grande,174.7,549725.72,4397.81,4397.81,0,0,2018-10-29
12375,SV012375,Residencial,Vila Nova,356.6,1086102.32,8688.82,8688.82,0,0,2019-02-22
12376,SV012376,Residencial,Vila Margarida,116.6,295079.45,2360.64,2360.64,0,0,2022-10-22
12377,SV012377,Residencial,Centro,138.2,584818.72,4678.55,4678.55,0,0,2019-02-26
12378,SV012378,Comercial,Parque Bitaru,141.9,635905.21,7630.86,7630.86,0,0,2018-06-03
12379,SV012379,Comercial,Ilha Porchat,170.1,1066420.14,12797.04,12797.04,0,0,2025-01-19
12380,SV012380,Residencial,Ilha Porchat,164.0,795538.96,6364.31,6364.31,0,0,2024-07-19
12381,SV012381,Residencial,Vila Bocaina,143.4,353909.6,2831.28,2831.28,0,0,2023-04-12
12382,SV012382,Comercial,Parque Bitaru,55.1,216389.47,2596.67,2596.67,0,0,2025-03-09
12383,SV012383,Residencial,Vila Margarida,45.6,130328.87,1042.63,1042.63,0,0,2021-02-05
12384,SV012384,Residencial,Catiapoa,155.2,480795.75,3846.37,3846.37,0,0,2020-07-12
12385,SV012385,Residencial,Cidade Nautica,33.9,97909.28,783.27,783.27,0,0,2018-09-19
12386,SV012386,Terreno,Alto da Boa Vista,70.2,82089.18,1641.78,1641.78,0,0,2022-12-05
12387,SV012387,Industrial,Catiapoa,168.7,584287.27,7011.45,0.0,0,1,2024-04-24
12388,SV012388,Residencial,Esplanada dos Barreiros,65.7,188917.24,1511.34,1511.34,0,0,2020-12-12
12389,SV012389,Residencial,Glória,144.5,416059.16,3328.47,3328.47,0,0,2019-09-15
12390,SV012390,Terreno,Porto Grande,88.2,93640.21,1872.8,1872.8,0,0,2023-01-13
12391,SV012391,Residencial,Catiapoa,205.5,540869.69,4326.96,4326.96,0,0,2025-10-02
12392,SV012392,Residencial,Parque Bitaru,50.6,123286.57,986.29,0.0,0,1,2025-01-11
12393,SV012393,Residencial,Vila Bocaina,81.1,254435.58,2035.48,2035.48,0,0,2020-07-01
12394,SV012394,Industrial,Centro,255.2,1269150.73,15229.81,0.0,0,1,2021-10-10
12395,SV012395,Residencial,Esplanada dos Barreiros,123.9,365014.19,2920.11,2920.11,0,0,2020-08-13
12396,SV012396,Residencial,Vila Margarida,127.7,408002.8,3264.02,3264.02,0,0,2024-08-13
12397,SV012397,Residencial,Centro,89.7,384094.0,3072.75,3072.75,0,0,2022-02-12
12398,SV012398,Industrial,Vila Nova,50.5,138649.45,1663.79,1663.79,0,0,2018-12-04
12399,SV012399,Residencial,Vila São Jorge,59.6,185580.55,1484.64,1484.64,0,0,2025-01-27
12400,SV012400,Residencial,Japuí,93.3,235343.94,1882.75,1882.75,0,0,2023-11-25
12401,SV012401,Comercial,Porto Grande,134.6,749657.33,8995.89,8995.89,0,0,2026-01-04
12402,SV012402,Residencial,Alto da Boa Vista,301.1,1197935.85,9583.49,9583.49,0,0,2019-09-23
12403,SV012403,Residencial,Vila Nova,86.7,244618.16,1956.95,1956.95,0,0,2021-04-07
12404,SV012404,Residencial,Vila Bocaina,77.5,224929.18,1799.43,1799.43,0,0,2018-07-11
12405,SV012405,Comercial,Esplanada dos Barreiros,74.9,313221.1,3758.65,3758.65,0,0,2020-12-18
12406,SV012406,Industrial,Catiapoa,83.1,293127.97,3517.54,3517.54,0,0,2020-09-07
12407,SV012407,Residencial,Vila Bocaina,47.8,119362.39,954.9,954.9,0,0,2020-08-08
12408,SV012408,Comercial,Vila São Jorge,108.8,459224.33,5510.69,5510.69,0,0,2022-03-12
12409,SV012409,Residencial,Ilha Porchat,82.0,346094.06,2768.75,2768.75,0,0,2025-02-05
12410,SV012410,Terreno,Parque Bitaru,58.9,52264.53,1045.29,1045.29,0,0,2019-05-19
12411,SV012411,Residencial,Ilha Porchat,150.4,645897.59,5167.18,5167.18,0,0,2019-04-17
12412,SV012412,Terreno,Ilha Porchat,306.5,396846.19,7936.92,0.0,0,1,2021-10-26
12413,SV012413,Residencial,Vila Nova,256.2,811957.36,6495.66,6495.66,0,0,2025-10-05
12414,SV012414,Residencial,Japuí,250.4,693515.64,5548.13,5548.13,0,0,2019-10-04
12415,SV012415,Residencial,Vila São Jorge,116.0,277306.86,2218.45,0.0,0,1,2025-05-27
12416,SV012416,Residencial,Porto Grande,109.5,342671.71,2741.37,2741.37,0,0,2020-12-26
12417,SV012417,Residencial,Vila Nova,147.1,381580.57,3052.64,3052.64,0,0,2018-06-05
12418,SV012418,Residencial,Esplanada dos Barreiros,50.6,145775.58,1166.2,1166.2,0,0,2020-03-21
12419,SV012419,Residencial,Vila Bocaina,338.7,851959.35,6815.67,6815.67,0,0,2020-08-16
12420,SV012420,Residencial,Vila Margarida,190.2,560167.65,4481.34,4481.34,0,0,2018-07-17
12421,SV012421,Comercial,Catiapoa,145.9,633341.33,7600.1,7600.1,0,0,2021-12-08
12422,SV012422,Comercial,Vila Nova,38.8,177507.28,2130.09,2130.09,0,0,2019-02-13
12423,SV012423,Residencial,Porto Grande,153.1,473056.29,3784.45,3784.45,0,0,2023-03-05
12424,SV012424,Residencial,Ilha Porchat,276.3,1207481.8,9659.85,9659.85,0,0,2023-04-01
12425,SV012425,Residencial,Japuí,173.4,542732.33,4341.86,4341.86,0,0,2023-02-03
12426,SV012426,Residencial,Cidade Nautica,53.1,175634.31,1405.07,0.0,0,1,2024-03-10
12427,SV012427,Terreno,Glória,149.7,134282.67,2685.65,2685.65,0,0,2022-09-26
12428,SV012428,Residencial,Ilha Porchat,96.2,465547.55,3724.38,0.0,0,1,2023-03-08
12429,SV012429,Residencial,Vila Bocaina,148.3,403609.69,3228.88,3228.88,0,0,2019-10-07
12430,SV012430,Residencial,Japuí,427.4,1353241.32,10825.93,10825.93,0,0,2019-02-15
12431,SV012431,Comercial,Alto da Boa Vista,95.3,537714.17,6452.57,6452.57,0,0,2020-06-01
12432,SV012432,Residencial,Parque Bitaru,53.3,139930.25,1119.44,0.0,0,1,2025-11-22
12433,SV012433,Terreno,Alto da Boa Vista,143.1,166228.12,3324.56,3324.56,0,0,2021-09-20
12434,SV012434,Residencial,Catiapoa,184.7,511745.31,4093.96,4093.96,0,0,2025-12-03
12435,SV012435,Residencial,Vila Nova,202.7,595581.78,4764.65,0.0,0,1,2020-10-02
12436,SV012436,Residencial,Catiapoa,81.4,253105.59,2024.84,2024.84,0,0,2024-03-04
12437,SV012437,Comercial,Japuí,183.1,747756.8,8973.08,8973.08,0,0,2018-06-13
12438,SV012438,Comercial,Jardim Rio Branco,154.5,610243.54,7322.92,7322.92,0,0,2023-01-02
12439,SV012439,Residencial,Alto da Boa Vista,120.1,488353.75,3906.83,3906.83,0,0,2023-12-03
12440,SV012440,Residencial,Vila Nova,49.8,119607.17,956.86,956.86,0,0,2025-07-18
12441,SV012441,Residencial,Japuí,117.3,347668.34,2781.35,2781.35,0,0,2024-03-18
12442,SV012442,Residencial,Parque Bitaru,499.4,1240055.48,9920.44,9920.44,0,0,2023-08-05
12443,SV012443,Residencial,Alto da Boa Vista,260.2,929409.18,7435.27,7435.27,0,0,2018-07-20
12444,SV012444,Residencial,Centro,217.3,773059.69,6184.48,0.0,0,1,2023-05-18
12445,SV012445,Residencial,Alto da Boa Vista,56.1,217147.49,1737.18,1737.18,0,0,2021-12-28
12446,SV012446,Residencial,Glória,128.9,420143.99,3361.15,3361.15,0,0,2018-09-03
12447,SV012447,Residencial,Alto da Boa Vista,579.6,2035166.31,16281.33,16281.33,0,0,2018-06-06
12448,SV012448,Residencial,Vila São Jorge,118.3,291421.25,2331.37,2331.37,0,0,2019-06-30
12449,SV012449,Residencial,Centro,108.7,453049.01,3624.39,0.0,0,1,2022-05-28
12450,SV012450,Residencial,Vila Margarida,72.4,200694.56,1605.56,1605.56,0,0,2022-11-16
12451,SV012451,Residencial,Japuí,139.4,402399.06,3219.19,3219.19,0,0,2023-08-28
12452,SV012452,Residencial,Parque Bitaru,228.6,605848.88,4846.79,4846.79,0,0,2019-08-08
12453,SV012453,Residencial,Cidade Nautica,115.9,377278.47,3018.23,3018.23,0,0,2023-10-07
12454,SV012454,Comercial,Vila Nova,406.4,1621409.98,19456.92,0.0,0,1,2019-10-28
12455,SV012455,Residencial,Parque Bitaru,120.5,357349.39,2858.8,2858.8,0,0,2020-09-28
12456,SV012456,Residencial,Parque Bitaru,137.8,401133.77,3209.07,3209.07,0,0,2023-03-12
12457,SV012457,Residencial,Cidade Nautica,104.3,380175.04,3041.4,3041.4,0,0,2021-10-23
12458,SV012458,Residencial,Alto da Boa Vista,409.8,1423202.66,11385.62,0.0,0,1,2023-12-03
12459,SV012459,Residencial,Esplanada dos Barreiros,93.4,243343.73,1946.75,1946.75,0,0,2023-01-20
12460,SV012460,Residencial,Jardim Rio Branco,50.6,122946.19,983.57,983.57,0,0,2025-12-26
12461,SV012461,Residencial,Alto da Boa Vista,93.7,313802.25,2510.42,2510.42,0,0,2022-12-17
12462,SV012462,Residencial,Catiapoa,248.6,784715.17,6277.72,6277.72,0,0,2026-02-20
12463,SV012463,Comercial,Vila São Jorge,116.8,459175.47,5510.11,0.0,0,1,2022-03-14
12464,SV012464,Terreno,Vila Nova,518.4,417796.92,8355.94,8355.94,0,0,2021-08-03
12465,SV012465,Residencial,Vila Margarida,166.2,413864.89,3310.92,0.0,0,1,2024-09-26
12466,SV012466,Residencial,Cidade Nautica,61.4,186714.47,1493.72,1493.72,0,0,2019-01-18
12467,SV012467,Industrial,Alto da Boa Vista,241.7,897083.74,10765.0,10765.0,0,0,2024-05-22
12468,SV012468,Residencial,Cidade Nautica,85.6,302045.35,2416.36,2416.36,0,0,2025-06-07
12469,SV012469,Residencial,Vila Nova,106.6,293810.07,2350.48,2350.48,0,0,2024-03-17
12470,SV012470,Comercial,Centro,111.5,599738.5,7196.86,0.0,0,1,2025-02-20
12471,SV012471,Residencial,Vila São Jorge,83.6,239381.02,1915.05,1915.05,0,0,2021-10-29
12472,SV012472,Comercial,Vila Bocaina,82.4,374242.4,4490.91,4490.91,0,0,2024-08-06
12473,SV012473,Terreno,Japuí,361.6,343990.55,6879.81,0.0,0,1,2022-12-25
12474,SV012474,Residencial,Jardim Rio Branco,240.9,661068.19,5288.55,5288.55,0,0,2019-08-30
12475,SV012475,Comercial,Centro,240.0,1415917.62,16991.01,16991.01,0,0,2021-06-13
12476,SV012476,Residencial,Vila Margarida,265.7,657654.7,5261.24,5261.24,0,0,2025-04-08
12477,SV012477,Comercial,Catiapoa,37.6,156004.21,1872.05,1872.05,0,0,2019-03-04
12478,SV012478,Residencial,Vila Nova,72.4,215389.04,1723.11,1723.11,0,0,2020-04-07
12479,SV012479,Residencial,Vila Bocaina,171.1,533513.96,4268.11,4268.11,0,0,2020-10-03
12480,SV012480,Industrial,Vila Bocaina,293.6,963487.15,11561.85,11561.85,0,0,2020-07-30
12481,SV012481,Terreno,Porto Grande,178.1,209385.5,4187.71,4187.71,0,0,2019-12-27
12482,SV012482,Industrial,Jardim Rio Branco,135.9,393190.86,4718.29,4718.29,0,0,2018-12-04
12483,SV012483,Residencial,Catiapoa,53.4,138273.97,1106.19,1106.19,0,0,2021-01-07
12484,SV012484,Residencial,Esplanada dos Barreiros,78.8,227085.9,1816.69,1816.69,0,0,2019-01-10
12485,SV012485,Comercial,Vila Margarida,391.7,1768693.29,21224.32,21224.32,0,0,2018-08-29
12486,SV012486,Residencial,Ilha Porchat,129.5,635932.28,5087.46,5087.46,0,0,2022-10-17
12487,SV012487,Residencial,Jardim Rio Branco,294.7,879485.09,7035.88,7035.88,0,0,2024-10-07
12488,SV012488,Comercial,Porto Grande,56.2,315699.18,3788.39,3788.39,0,0,2019-07-20
12489,SV012489,Comercial,Ilha Porchat,37.4,260603.9,3127.25,3127.25,0,0,2024-02-10
12490,SV012490,Terreno,Jardim Rio Branco,177.8,151928.25,3038.57,3038.57,0,0,2022-12-22
12491,SV012491,Comercial,Vila Bocaina,69.1,269262.73,3231.15,3231.15,0,0,2020-06-17
12492,SV012492,Terreno,Alto da Boa Vista,145.4,170548.34,3410.97,3410.97,0,0,2023-08-18
12493,SV012493,Residencial,Glória,219.0,714734.48,5717.88,5717.88,0,0,2021-03-24
12494,SV012494,Residencial,Vila Bocaina,111.6,318411.12,2547.29,2547.29,0,0,2020-01-06
12495,SV012495,Residencial,Japuí,111.3,266304.25,2130.43,0.0,0,1,2020-12-17
12496,SV012496,Residencial,Centro,117.2,491229.6,3929.84,3929.84,0,0,2021-10-17
12497,SV012497,Residencial,Alto da Boa Vista,118.4,379535.13,3036.28,3036.28,0,0,2019-08-11
12498,SV012498,Residencial,Vila Margarida,65.9,201016.71,1608.13,1608.13,0,0,2019-09-24
12499,SV012499,Residencial,Vila Bocaina,108.1,299976.34,2399.81,2399.81,0,0,2024-04-03
12500,SV012500,Comercial,Catiapoa,53.4,230614.82,2767.38,2767.38,0,0,2025-02-20
12501,SV012501,Comercial,Vila Margarida,354.9,1642304.8,19707.66,19707.66,0,0,2025-04-22
12502,SV012502,Residencial,Vila Bocaina,75.4,204702.9,1637.62,1637.62,0,0,2022-03-06
12503,SV012503,Industrial,Vila Bocaina,191.8,523850.42,6286.21,6286.21,0,0,2021-11-06
12504,SV012504,Comercial,Porto Grande,32.0,154073.89,1848.89,1848.89,0,0,2018-08-20
12505,SV012505,Comercial,Ilha Porchat,97.5,788308.26,9459.7,9459.7,0,0,2021-07-21
12506,SV012506,Residencial,Ilha Porchat,155.6,758233.16,6065.87,6065.87,0,0,2020-06-13
12507,SV012507,Residencial,Vila Margarida,56.3,150628.18,1205.03,1205.03,0,0,2023-06-16
12508,SV012508,Comercial,Esplanada dos Barreiros,106.2,445263.06,5343.16,5343.16,0,0,2019-10-18
12509,SV012509,Comercial,Vila Margarida,414.1,1593924.99,19127.1,19127.1,0,0,2024-03-04
12510,SV012510,Residencial,Parque Bitaru,369.4,1157058.78,9256.47,9256.47,0,0,2020-08-17
12511,SV012511,Residencial,Vila Margarida,180.3,559023.08,4472.18,4472.18,0,0,2020-04-01
12512,SV012512,Comercial,Catiapoa,65.0,297561.78,3570.74,3570.74,0,0,2024-06-16
12513,SV012513,Residencial,Ilha Porchat,161.8,768820.22,6150.56,6150.56,0,0,2021-07-21
12514,SV012514,Terreno,Ilha Porchat,55.6,86549.27,1730.99,1730.99,0,0,2019-08-11
12515,SV012515,Residencial,Centro,57.4,203098.45,1624.79,1624.79,0,0,2018-05-13
12516,SV012516,Residencial,Catiapoa,160.7,487645.47,3901.16,3901.16,0,0,2018-07-15
